User Device Type,Duration(sec),Paket Loss Rate(Reliability),Packet Delay Budget( Latency(ms)),Bandwidth(GHz),Delay Rate(Mbps),Speed(Mbps),Jitter(ps),Modulation Type,Slice Type
PublicSafetyDevices,120,0.01,28,45,10500,1062,7.50E+07,QAM,eMBB
PublicSafetyDevices,120,0.0001,10,50,1000,1388,2.00E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,50,40,300,2324,1.00E+07,QAM,eMBB
PublicSafetyDevices,240,1.00E-06,10,29,1700,547,6.50E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,20,30,1700,1594,2.00E+07,QAM,eMBB
PublicSafetyDevices,100,0.01,18,38,17500,1913,1.90E+07,QAM,eMBB
PublicSafetyDevices,120,0.01,40,45,1700,97,3.30E+07,QAM,eMBB
PublicSafetyDevices,120,0.01,20,38,1000,2230,7.50E+07,QAM,eMBB
PublicSafetyDevices,100,1.00E-06,20,50,900,833,3.70E+07,QAM,eMBB
PublicSafetyDevices,300,1.00E-05,50,50,1000,248,1.80E+07,QAM,eMBB
PublicSafetyDevices,240,0.01,50,50,1000,2499,3.30E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,15,50,1700,1551,4.50E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,10,29,900,1435,1.90E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,15,50,1700,485,6.50E+07,QAM,eMBB
PublicSafetyDevices,240,0.0001,20,40,1000,946,4.50E+07,QAM,eMBB
PublicSafetyDevices,240,0.0001,25,29,1000,2132,4.50E+07,QAM,eMBB
PublicSafetyDevices,100,0.01,15,29,10500,2896,3.30E+07,QAM,eMBB
PublicSafetyDevices,240,0.0001,15,50,300,746,1.00E+07,QAM,eMBB
PublicSafetyDevices,240,1.00E-06,28,45,1000,2170,2.00E+07,QAM,eMBB
PublicSafetyDevices,100,0.001,50,50,900,1303,3.30E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,50,30,1700,1872,4.50E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,10,29,900,2385,7.70E+07,QAM,eMBB
PublicSafetyDevices,240,0.01,50,50,900,2406,7.70E+07,QAM,eMBB
PublicSafetyDevices,240,0.01,20,50,17500,1986,6.50E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,50,38,17500,2056,7.70E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-06,28,50,17500,1526,7.50E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-05,20,45,10000,1308,7.70E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-06,20,29,900,1887,7.70E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,20,50,1000,1140,1.90E+07,QAM,eMBB
PublicSafetyDevices,180,1.00E-06,25,45,1000,1959,4.50E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,28,29,10500,2900,1.80E+07,QAM,eMBB
PublicSafetyDevices,300,1.00E-06,10,38,17500,1980,4.50E+07,QAM,eMBB
PublicSafetyDevices,240,0.01,50,29,900,439,1.00E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-05,28,30,1700,2000,4.30E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,28,50,900,2704,1.90E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,25,38,300,1916,6.50E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,20,30,17500,2670,7.50E+07,QAM,eMBB
PublicSafetyDevices,600,1.00E-06,25,50,1000,2270,1.90E+07,QAM,eMBB
PublicSafetyDevices,240,0.0001,10,50,900,2240,4.50E+07,QAM,eMBB
PublicSafetyDevices,600,1.00E-06,50,29,1700,443,3.30E+07,QAM,eMBB
PublicSafetyDevices,240,0.01,50,29,1000,930,4.50E+07,QAM,eMBB
PublicSafetyDevices,300,0.0001,15,45,1000,2369,1.90E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,15,30,10000,2482,6.50E+07,QAM,eMBB
PublicSafetyDevices,240,1.00E-05,50,29,10000,2180,5.00E+07,QAM,eMBB
PublicSafetyDevices,240,0.01,50,38,1000,2698,4.50E+07,QAM,eMBB
PublicSafetyDevices,100,0.01,40,29,900,2000,1.80E+07,QAM,eMBB
PublicSafetyDevices,60,0.0001,15,38,300,2917,4.50E+07,QAM,eMBB
PublicSafetyDevices,240,0.01,25,45,10000,654,1.80E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,40,40,10500,2395,2.00E+07,QAM,eMBB
PublicSafetyDevices,60,0.0001,28,40,10500,679,1.90E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-05,28,38,17500,1761,3.30E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,20,30,10500,2793,4.30E+07,QAM,eMBB
PublicSafetyDevices,60,0.0001,20,50,1700,750,7.70E+07,QAM,eMBB
PublicSafetyDevices,100,0.01,20,29,1000,1453,2.00E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,28,29,17500,2940,3.30E+07,QAM,eMBB
PublicSafetyDevices,100,0.01,25,60,1700,464,1.90E+07,QAM,eMBB
PublicSafetyDevices,180,0.01,50,38,1000,2741,2.00E+07,QAM,eMBB
PublicSafetyDevices,100,1.00E-06,20,50,10500,1976,1.90E+07,QAM,eMBB
PublicSafetyDevices,120,1.00E-06,25,38,1700,2508,7.70E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,50,45,1000,634,3.30E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,20,40,300,2000,7.50E+07,QAM,eMBB
PublicSafetyDevices,300,1.00E-06,28,29,300,737,7.50E+07,QAM,eMBB
PublicSafetyDevices,600,0.001,50,50,900,1598,7.50E+07,QAM,eMBB
PublicSafetyDevices,600,1.00E-06,40,29,1000,1095,4.50E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,20,38,10500,1774,5.00E+07,QAM,eMBB
PublicSafetyDevices,180,1.00E-05,10,50,1000,1559,3.30E+07,QAM,eMBB
PublicSafetyDevices,100,0.001,10,60,1000,1645,1.90E+07,QAM,eMBB
PublicSafetyDevices,100,0.01,40,29,10000,652,1.00E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,15,40,10500,781,4.50E+07,QAM,eMBB
PublicSafetyDevices,180,0.0001,28,60,300,1364,1.00E+07,QAM,eMBB
PublicSafetyDevices,120,0.01,28,60,300,1357,4.50E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,10,38,900,1216,1.80E+07,QAM,eMBB
PublicSafetyDevices,300,0.0001,20,50,900,2025,7.50E+06,QAM,eMBB
PublicSafetyDevices,300,1.00E-05,50,50,10000,1143,1.00E+07,QAM,eMBB
PublicSafetyDevices,300,1.00E-05,40,40,900,2882,4.30E+07,QAM,eMBB
PublicSafetyDevices,100,0.001,40,29,300,345,2.00E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-05,10,60,10000,384,1.90E+07,QAM,eMBB
PublicSafetyDevices,300,1.00E-05,50,38,10500,935,1.90E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-06,20,40,10500,2626,4.50E+07,QAM,eMBB
PublicSafetyDevices,120,1.00E-06,40,38,300,984,7.50E+07,QAM,eMBB
PublicSafetyDevices,240,1.00E-05,10,40,300,115,1.80E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-06,10,60,1000,2414,1.80E+07,QAM,eMBB
PublicSafetyDevices,240,0.0001,28,50,1000,1778,4.50E+07,QAM,eMBB
PublicSafetyDevices,600,0.0001,10,38,300,2443,7.70E+07,QAM,eMBB
PublicSafetyDevices,180,1.00E-06,50,38,10500,1572,5.00E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-06,25,29,10000,1525,7.70E+07,QAM,eMBB
PublicSafetyDevices,300,1.00E-06,40,38,10000,2517,7.50E+07,QAM,eMBB
PublicSafetyDevices,60,1.00E-05,50,38,10000,978,4.50E+07,QAM,eMBB
PublicSafetyDevices,600,1.00E-05,7,50,1000,1225,7.50E+07,QAM,eMBB
PublicSafetyDevices,600,1.00E-06,46,30,17500,1261,1.00E+07,QAM,eMBB
PublicSafetyDevices,300,1.00E-05,12,29,300,989,4.50E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,49,50,1700,2070,3.70E+07,QAM,eMBB
PublicSafetyDevices,120,0.01,24,38,300,176,6.50E+07,QAM,eMBB
PublicSafetyDevices,240,1.00E-05,23,29,1700,2037,1.90E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,18,30,1700,2274,4.50E+07,QAM,eMBB
PublicSafetyDevices,60,0.01,21,29,1700,1750,4.50E+07,QAM,eMBB
PublicSafetyDevices,120,1.00E-05,8,38,1700,2000,1.90E+07,QAM,eMBB
PublicSafetyDevices,300,1.00E-06,5,38,10500,2022,3.30E+07,QAM,eMBB
PublicSafetyDevices,240,1.00E-06,9,60,900,1263,6.50E+07,QAM,eMBB
PublicSafetyDevices,600,0.0001,2,29,1700,2114,7.50E+07,QAM,eMBB
PublicSafetyDevices,240,0.0001,30,60,300,1421,4.50E+07,QAM,eMBB
PublicSafetyDevices,300,0.01,36,30,1000,1253,5.00E+07,QAM,eMBB
PublicSafetyDevices,60,0.0001,13,38,10500,1440,4.50E+07,QAM,eMBB
PublicSafetyDevices,600,0.01,1,40,1700,2256,4.30E+07,OFDM,eMBB
PublicSafetyDevices,180,0.01,28,50,10500,1098,4.50E+07,OFDM,eMBB
PublicSafetyDevices,300,1.00E-05,22,50,300,331,3.70E+07,OFDM,eMBB
PublicSafetyDevices,600,1.00E-05,45,38,10500,76,4.50E+07,OFDM,eMBB
PublicSafetyDevices,600,1.00E-06,50,60,1700,2404,7.50E+07,OFDM,eMBB
PublicSafetyDevices,240,1.00E-06,35,38,1700,2163,7.70E+07,OFDM,eMBB
PublicSafetyDevices,180,1.00E-06,25,29,900,56,3.30E+07,OFDM,eMBB
PublicSafetyDevices,60,1.00E-05,10,38,900,2383,1.90E+07,OFDM,eMBB
PublicSafetyDevices,240,0.01,47,29,1000,336,1.00E+07,OFDM,eMBB
PublicSafetyDevices,120,0.0001,17,40,1000,2469,4.50E+07,OFDM,eMBB
PublicSafetyDevices,300,1.00E-05,15,29,10000,1214,1.90E+07,OFDM,eMBB
PublicSafetyDevices,240,1.00E-05,27,50,10500,2314,7.50E+06,OFDM,eMBB
PublicSafetyDevices,120,1.00E-06,31,30,300,2729,7.70E+07,OFDM,URRLC
PublicSafetyDevices,60,0.01,20,50,900,2703,3.70E+07,OFDM,URRLC
PublicSafetyDevices,60,1.00E-05,44,38,10500,997,4.30E+07,OFDM,URRLC
PublicSafetyDevices,180,0.001,48,50,300,1461,1.00E+07,OFDM,URRLC
PublicSafetyDevices,300,0.01,39,30,10500,1340,1.90E+07,OFDM,URRLC
PublicSafetyDevices,100,1.00E-05,6,50,10500,1534,3.70E+07,OFDM,URRLC
PublicSafetyDevices,60,0.01,3,50,17500,1895,6.50E+07,OFDM,URRLC
PublicSafetyDevices,120,0.01,29,38,10500,962,2.00E+07,OFDM,URRLC
PublicSafetyDevices,300,0.01,38,60,1700,1984,7.50E+06,OFDM,URRLC
PublicSafetyDevices,60,0.01,32,40,17500,1305,1.80E+07,OFDM,URRLC
PublicSafetyDevices,100,0.01,16,40,900,2066,3.70E+07,OFDM,URRLC
PublicSafetyDevices,180,0.0001,40,50,900,1224,4.30E+07,OFDM,URRLC
PublicSafetyDevices,100,1.00E-06,37,50,17500,2434,4.50E+07,OFDM,URRLC
PublicSafetyDevices,180,0.001,41,50,17500,166,3.70E+07,OFDM,URRLC
PublicSafetyDevices,60,0.01,33,40,300,1293,4.30E+07,OFDM,URRLC
PublicSafetyDevices,600,1.00E-06,34,38,10000,2611,7.50E+07,OFDM,URRLC
PublicSafetyDevices,60,0.01,43,50,1000,1450,1.90E+07,OFDM,URRLC
PublicSafetyDevices,180,0.01,19,29,300,2192,1.90E+07,OFDM,URRLC
PublicSafetyDevices,60,0.0001,4,50,1700,2926,4.50E+07,OFDM,URRLC
PublicSafetyDevices,240,1.00E-06,26,50,1000,1865,4.50E+07,OFDM,URRLC
PublicSafetyDevices,300,1.00E-05,14,30,17500,1960,2.00E+07,OFDM,URRLC
PublicSafetyDevices,600,0.01,42,50,900,2901,3.70E+07,OFDM,URRLC
PublicSafetyDevices,300,1.00E-05,11,50,300,1677,6.50E+07,OFDM,URRLC
PublicSafetyDevices,240,0.0001,7,29,300,1255,3.30E+07,OFDM,URRLC
PublicSafetyDevices,240,1.00E-05,46,40,1700,1669,1.90E+07,OFDM,URRLC
PublicSafetyDevices,600,0.01,12,60,17500,491,1.00E+07,OFDM,URRLC
PublicSafetyDevices,600,0.01,49,30,300,2468,4.50E+07,OFDM,URRLC
PublicSafetyDevices,120,0.01,24,30,1000,2573,4.50E+07,OFDM,URRLC
PublicSafetyDevices,240,1.00E-05,23,45,10500,307,1.80E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,18,38,1700,1961,7.50E+06,OFDM,mMTC
PublicSafetyDevices,240,0.01,21,50,1700,2977,4.50E+07,OFDM,mMTC
PublicSafetyDevices,100,0.001,8,40,300,74,3.30E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,5,29,300,600,3.30E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-05,9,38,1700,1237,1.90E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,2,29,300,631,3.30E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,30,50,10500,2127,7.70E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-05,36,29,10500,1707,1.00E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-06,13,40,900,1192,4.50E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,1,29,1700,2279,7.50E+07,OFDM,mMTC
PublicSafetyDevices,180,1.00E-05,28,38,10000,2601,7.70E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,22,29,1700,2963,1.90E+07,OFDM,mMTC
PublicSafetyDevices,180,1.00E-05,45,38,1700,2367,7.50E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-05,50,60,900,1893,2.00E+07,OFDM,mMTC
PublicSafetyDevices,120,0.0001,35,60,1000,1466,4.30E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-06,25,30,1000,412,2.00E+07,OFDM,mMTC
PublicSafetyDevices,600,0.0001,10,60,10500,240,3.30E+07,OFDM,mMTC
PublicSafetyDevices,300,0.01,47,50,300,2250,4.50E+07,OFDM,mMTC
PublicSafetyDevices,180,0.01,17,29,300,1194,3.70E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-06,15,40,1000,1066,1.80E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,27,38,10000,1220,1.90E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-06,31,40,300,769,3.70E+07,OFDM,mMTC
PublicSafetyDevices,100,0.001,20,60,10500,2351,7.50E+07,OFDM,mMTC
PublicSafetyDevices,180,0.01,44,40,10500,2215,1.80E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-05,48,29,900,1338,6.50E+07,OFDM,mMTC
PublicSafetyDevices,180,0.01,39,38,1000,1905,1.00E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,6,38,900,1651,5.00E+07,OFDM,mMTC
PublicSafetyDevices,240,0.01,3,40,1700,1203,4.30E+07,OFDM,mMTC
PublicSafetyDevices,100,0.001,29,50,900,1824,1.90E+07,OFDM,mMTC
PublicSafetyDevices,120,0.01,38,40,10500,2000,4.50E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-05,32,50,1700,1694,7.70E+07,OFDM,mMTC
PublicSafetyDevices,240,0.01,16,30,900,2920,4.50E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-05,40,38,1000,2237,7.70E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,37,40,17500,212,4.50E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,41,60,1700,1573,6.50E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,33,40,1700,1614,4.50E+07,OFDM,mMTC
PublicSafetyDevices,300,0.01,34,45,10000,190,1.90E+07,OFDM,mMTC
PublicSafetyDevices,120,1.00E-05,43,38,10500,2004,3.70E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-06,19,38,300,1910,6.50E+07,OFDM,mMTC
PublicSafetyDevices,300,0.01,4,30,900,2946,1.90E+07,OFDM,mMTC
PublicSafetyDevices,120,0.01,26,38,1000,2463,6.50E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,14,50,900,2000,2.00E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,42,40,1000,741,3.30E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-06,11,38,10500,2630,1.00E+07,OFDM,mMTC
PublicSafetyDevices,120,0.01,7,38,300,2293,6.50E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,46,60,900,2378,6.50E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,12,29,1700,1759,4.50E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-06,49,30,900,294,1.90E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-06,24,40,10500,125,3.30E+07,OFDM,mMTC
PublicSafetyDevices,60,0.0001,23,50,1000,415,1.90E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-06,18,50,900,1995,1.90E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,21,50,1000,2231,1.80E+07,OFDM,mMTC
PublicSafetyDevices,600,0.0001,8,29,10500,1156,1.90E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,5,40,1700,1838,1.90E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,9,29,10500,820,7.50E+06,OFDM,mMTC
PublicSafetyDevices,240,1.00E-06,2,50,900,706,4.50E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,30,40,10000,1763,4.50E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-05,36,45,300,1879,7.70E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-05,13,50,1700,1104,2.00E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-05,1,30,10500,2290,4.30E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,28,29,900,2935,1.90E+07,OFDM,mMTC
PublicSafetyDevices,240,0.01,22,30,1700,581,1.00E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-05,45,60,17500,1757,3.70E+07,OFDM,mMTC
PublicSafetyDevices,180,1.00E-06,50,40,10500,1011,7.50E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,35,45,1700,2160,4.50E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,25,40,1000,1804,6.50E+07,OFDM,mMTC
PublicSafetyDevices,120,0.01,10,50,300,959,7.70E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-05,47,38,300,1238,4.30E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-05,17,50,900,2354,1.90E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-05,15,50,1000,2497,4.50E+07,OFDM,mMTC
PublicSafetyDevices,300,0.01,27,40,300,2438,4.50E+07,OFDM,mMTC
PublicSafetyDevices,120,0.0001,31,38,1000,168,3.70E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,20,30,10500,468,1.80E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,44,50,900,299,1.90E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-05,48,45,17500,2139,4.30E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,39,45,1700,1454,7.50E+06,OFDM,mMTC
PublicSafetyDevices,120,1.00E-05,6,60,300,2770,1.00E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-06,3,50,17500,683,6.50E+07,OFDM,mMTC
PublicSafetyDevices,300,0.01,29,50,10000,1195,1.80E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-05,38,45,10000,2834,1.90E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,32,29,300,2849,4.50E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,16,50,300,2147,4.30E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,40,30,10500,596,7.50E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-06,37,50,10500,1854,1.00E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-06,41,50,300,95,1.80E+07,OFDM,mMTC
PublicSafetyDevices,180,1.00E-06,33,29,300,372,2.00E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-06,34,30,300,2138,2.00E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-06,43,29,300,647,1.90E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,19,40,900,2659,7.50E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-05,4,45,10500,1368,4.50E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-06,26,60,10500,1442,7.70E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,14,50,10500,1275,4.50E+07,OFDM,mMTC
PublicSafetyDevices,60,0.001,42,38,10000,1024,4.50E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-06,11,38,300,2490,7.50E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-05,20,29,17500,1722,4.50E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-06,50,38,900,2841,1.90E+07,OFDM,mMTC
PublicSafetyDevices,240,0.01,28,50,1700,2993,1.00E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,20,30,1700,110,7.70E+07,OFDM,mMTC
PublicSafetyDevices,180,1.00E-06,10,29,10500,1912,4.30E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-05,40,50,300,1718,7.70E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-05,28,29,900,2441,1.90E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,25,29,300,1334,7.70E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,40,50,300,2627,3.30E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-06,20,38,1700,1201,7.50E+07,OFDM,mMTC
PublicSafetyDevices,600,0.01,18,45,1000,844,7.70E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-06,40,60,17500,2039,7.50E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-06,10,60,10500,2000,6.50E+07,OFDM,mMTC
PublicSafetyDevices,300,0.001,50,29,17500,2810,4.50E+07,OFDM,mMTC
PublicSafetyDevices,120,0.01,28,50,300,2000,4.50E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-05,50,50,1000,1994,1.80E+07,OFDM,mMTC
PublicSafetyDevices,300,1.00E-05,25,40,300,433,1.80E+07,OFDM,mMTC
PublicSafetyDevices,100,0.01,40,50,10500,463,1.90E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,50,40,10500,72,3.30E+07,OFDM,mMTC
PublicSafetyDevices,120,0.01,40,45,900,1269,1.90E+07,OFDM,mMTC
PublicSafetyDevices,240,0.01,40,38,900,2783,1.80E+07,OFDM,mMTC
PublicSafetyDevices,180,0.01,50,40,300,1008,2.00E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-06,40,45,300,1294,1.00E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-05,20,30,300,2965,4.50E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,28,29,1700,979,1.80E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-05,25,29,900,2934,4.30E+07,OFDM,mMTC
PublicSafetyDevices,100,0.001,15,29,300,1131,4.50E+07,OFDM,mMTC
PublicSafetyDevices,180,1.00E-06,50,40,10000,841,4.50E+07,OFDM,mMTC
PublicSafetyDevices,240,0.0001,28,50,900,1992,4.50E+07,OFDM,mMTC
PublicSafetyDevices,300,0.0001,20,40,1700,1660,7.70E+07,OFDM,mMTC
PublicSafetyDevices,60,0.0001,50,38,1000,994,6.50E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-06,10,29,300,1038,4.50E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-06,40,30,1000,1654,1.80E+07,OFDM,mMTC
PublicSafetyDevices,300,0.01,10,50,300,305,7.50E+06,OFDM,mMTC
PublicSafetyDevices,100,1.00E-06,20,40,300,2577,3.30E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-05,25,40,900,2049,1.00E+07,OFDM,mMTC
PublicSafetyDevices,120,0.0001,28,40,1000,306,6.50E+07,OFDM,mMTC
PublicSafetyDevices,240,1.00E-06,40,29,900,1617,1.00E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-05,50,38,300,2756,3.30E+07,OFDM,mMTC
PublicSafetyDevices,100,1.00E-05,40,40,1700,632,3.70E+07,OFDM,mMTC
PublicSafetyDevices,60,0.01,20,38,1700,719,1.90E+07,OFDM,mMTC
PublicSafetyDevices,600,1.00E-06,25,38,300,2091,1.90E+07,OFDM,mMTC
PublicSafetyDevices,60,1.00E-06,50,50,300,122,7.50E+07,OFDM,mMTC
CommunicationDevices,300,0.01,25,50,900,1468,7.70E+07,OFDM,mMTC
CommunicationDevices,240,0.01,25,50,1700,498,1.00E+07,OFDM,mMTC
CommunicationDevices,100,1.00E-06,10,40,1000,2134,4.50E+07,OFDM,mMTC
CommunicationDevices,300,1.00E-06,40,50,900,2537,4.30E+07,OFDM,mMTC
CommunicationDevices,240,1.00E-05,25,30,300,594,3.30E+07,OFDM,mMTC
CommunicationDevices,300,0.0001,50,38,1700,1911,7.70E+07,OFDM,mMTC
CommunicationDevices,240,0.01,15,40,1700,2474,1.80E+07,OFDM,mMTC
CommunicationDevices,60,0.001,15,29,900,129,7.70E+07,OFDM,mMTC
CommunicationDevices,300,1.00E-06,20,29,300,1039,4.50E+07,OFDM,mMTC
CommunicationDevices,600,0.01,25,50,900,2829,4.50E+07,OFDM,mMTC
CommunicationDevices,600,0.01,25,30,1700,726,3.30E+07,OFDM,mMTC
CommunicationDevices,100,0.01,40,38,1700,2772,3.30E+07,OFDM,mMTC
CommunicationDevices,600,0.01,28,38,10500,1485,4.50E+07,OFDM,mMTC
CommunicationDevices,300,0.01,10,50,1700,2416,3.30E+07,OFDM,mMTC
CommunicationDevices,600,0.01,40,38,900,388,7.50E+07,OFDM,mMTC
CommunicationDevices,300,0.01,10,50,300,1663,1.80E+07,OFDM,mMTC
CommunicationDevices,100,0.0001,20,50,300,553,1.80E+07,OFDM,mMTC
CommunicationDevices,60,0.01,25,29,1700,2072,1.00E+07,OFDM,mMTC
CommunicationDevices,100,1.00E-05,10,30,1000,446,1.80E+07,OFDM,mMTC
CommunicationDevices,60,0.01,50,40,1000,132,2.00E+07,OFDM,mMTC
CommunicationDevices,600,1.00E-05,28,50,1700,1902,1.00E+07,OFDM,mMTC
CommunicationDevices,180,0.01,40,60,300,186,4.50E+07,OFDM,mMTC
CommunicationDevices,60,1.00E-06,20,50,900,2854,2.00E+07,OFDM,mMTC
CommunicationDevices,60,1.00E-06,40,40,10500,2485,3.70E+07,OFDM,mMTC
CommunicationDevices,180,1.00E-05,15,40,1700,1845,1.80E+07,OFDM,mMTC
CommunicationDevices,60,0.01,28,50,1000,2799,7.50E+07,OFDM,mMTC
CommunicationDevices,100,0.0001,40,40,10500,766,7.50E+06,OFDM,mMTC
CommunicationDevices,300,0.01,28,45,1700,849,3.70E+07,OFDM,mMTC
CommunicationDevices,120,0.01,50,40,10000,2243,1.90E+07,OFDM,mMTC
CommunicationDevices,240,1.00E-05,50,45,1700,1208,1.90E+07,OFDM,mMTC
CommunicationDevices,100,0.01,15,38,1700,990,4.30E+07,OFDM,mMTC
CommunicationDevices,120,1.00E-06,28,45,1000,259,4.50E+07,OFDM,mMTC
CommunicationDevices,240,0.0001,40,40,900,1456,4.50E+07,OFDM,mMTC
